Unnamed: 0,file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel,decibel,Dezibel_ber
13714,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_26360_M_D_TL_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,26360,M,D,T,L,SE,CH34,11.81893280210304,54.50815200805664
13715,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_26417280_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,26417280,,,,,ME,CH12,0.001132471636600094,26.00778388977051
13716,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_26417280_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,26417280,,,,,SE,CH34,0.006945332371415921,40.90152740478516
13717,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_26513280_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,26513280,,,,,ME,CH12,0.0009884534105305612,25.62919616699219
13718,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_26513280_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,26513280,,,,,SE,CH34,0.005552051726389427,39.4013557434082
13719,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_26609280_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,26609280,,,,,ME,CH12,0.001010294220782099,25.28419876098633
13720,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_26609280_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,26609280,,,,,SE,CH34,0.005923027266327969,39.75383758544922
13721,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_266648_M_D_CR_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,266648,M,D,C,R,ME,CH12,8.007361954064606,39.21721267700195
13722,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_266648_M_D_CR_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,266648,M,D,C,R,SE,CH34,13.27174164256144,56.18337249755859
13723,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_27136128_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,27136128,,,,,ME,CH12,0.0008254614868068852,24.77820777893066
13724,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_27136128_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,27136128,,,,,SE,CH34,0.004445748788740654,38.15493392944336
13725,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_271423_M_D_TR_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,271423,M,D,T,R,ME,CH12,4.384018156849531,35.92873382568359
13726,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_271423_M_D_TR_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,271423,M,D,T,R,SE,CH34,9.194268142036709,52.28255462646484
13727,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_2725632_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,2725632,,,,,ME,CH12,0.000816586765923722,24.13880729675293
13728,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_2725632_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,2725632,,,,,SE,CH34,0.006050766455870509,40.17712020874023
13729,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_27647616_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,27647616,,,,,ME,CH12,0.0004559370099418848,19.78248596191406
13730,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_27647616_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,27647616,,,,,SE,CH34,0.002343681263505545,32.75649642944336
13731,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_27743616_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,27743616,,,,,ME,CH12,0.0005934243462753158,21.36560249328613
13732,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_27743616_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,27743616,,,,,SE,CH34,0.002433614665639205,32.94443130493164
13733,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_27839616_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,27839616,,,,,ME,CH12,0.000504040841567716,20.3588752746582
13734,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_27839616_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,27839616,,,,,SE,CH34,0.002596515243815438,33.30692291259766
13735,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_27935616_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,27935616,,,,,ME,CH12,0.0004865706007472999,20.16301155090332
13736,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_27935616_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,27935616,,,,,SE,CH34,0.002692152833862431,33.70755386352539
13737,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_28031616_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,28031616,,,,,ME,CH12,0.0005819049784826474,21.54036903381348
13738,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_28031616_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,28031616,,,,,SE,CH34,0.003201649587439104,34.7475471496582
13739,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_28127616_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,28127616,,,,,ME,CH12,0.00061875519443797,21.53122901916504
13740,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_28127616_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,28127616,,,,,SE,CH34,0.0034820851214832,35.65806579589844
13741,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_2821632_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,2821632,,,,,ME,CH12,0.0007936279463545039,23.86199951171875
13742,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_2821632_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,2821632,,,,,SE,CH34,0.004490239990083291,37.70204925537109
13743,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_28223616_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,28223616,,,,,ME,CH12,0.0008906864049006168,25.19772911071777
13744,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_28223616_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,28223616,,,,,SE,CH34,0.004758633588308114,38.59328842163086
13745,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_291608_M_D_CL_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,291608,M,D,C,L,ME,CH12,8.050442305332284,38.63853073120117
13746,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_291608_M_D_CL_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,291608,M,D,C,L,SE,CH34,13.48643897414193,55.54753112792969
13747,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_2917632_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,2917632,,,,,ME,CH12,0.0007364861437174435,22.65079498291016
13748,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_2917632_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,2917632,,,,,SE,CH34,0.004247383190521298,36.92361068725586
13749,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_29240832_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,29240832,,,,,ME,CH12,0.001273565235263483,27.1237678527832
13750,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_29240832_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,29240832,,,,,SE,CH34,0.007829996722324673,41.9444465637207
13751,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_29586_M_D_CR_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,29586,M,D,C,R,ME,CH12,7.430113056347437,38.76513290405273
13752,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_29586_M_D_CR_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,29586,M,D,C,R,SE,CH34,12.27193412689866,55.12523651123047
13753,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_300680_M_D_TR_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,300680,M,D,T,R,ME,CH12,14.73207811103726,46.32238006591797
13754,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_300680_M_D_TR_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,300680,M,D,T,R,SE,CH34,20.31236609661054,63.75423049926758
13755,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_302216_M_D_TR_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,302216,M,D,T,R,ME,CH12,14.16649426763009,45.14892578125
13756,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_302216_M_D_TR_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,302216,M,D,T,R,SE,CH34,19.48250558577647,62.168212890625
13757,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_303608_M_D_CR_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,303608,M,D,C,R,ME,CH12,9.751467782004076,41.55912399291992
13758,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_303608_M_D_CR_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,303608,M,D,C,R,SE,CH34,13.96970576505879,57.24319839477539
13759,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_30602496_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,30602496,,,,,ME,CH12,0.001809547006471416,28.5022087097168
13760,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_30602496_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,30602496,,,,,SE,CH34,0.01099294953023823,43.41098022460938
13761,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_30698496_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,30698496,,,,,ME,CH12,0.00132550957031336,27.77336502075195
13762,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_30698496_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,30698496,,,,,SE,CH34,0.007842825078271724,42.04127502441406
13763,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_31199232_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,31199232,,,,,ME,CH12,0.0007317799512474034,23.96680641174316
13764,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_31199232_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,31199232,,,,,SE,CH34,0.004132231525733559,38.04646682739258
13765,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_315200_M_D_TL_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,315200,M,D,T,L,ME,CH12,10.68751301371818,42.95085144042969
13766,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_315200_M_D_TL_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,315200,M,D,T,L,SE,CH34,13.23545199724852,56.76802062988281
13767,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_32332800_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,32332800,,,,,ME,CH12,0.0007778620168876483,24.36732292175293
13768,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_32332800_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,32332800,,,,,SE,CH34,0.004402393685292921,38.08975601196289
13769,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_32835072_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,32835072,,,,,ME,CH12,0.001056517332034034,25.16697120666504
13770,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_32835072_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,32835072,,,,,SE,CH34,0.006439679872099788,39.31759262084961
13771,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_32931072_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,32931072,,,,,ME,CH12,0.0008402134580506844,24.29167938232422
13772,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_32931072_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,32931072,,,,,SE,CH34,0.004600629085733889,36.72958755493164
13773,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_33027072_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,33027072,,,,,ME,CH12,0.0007102217353712167,23.37618446350098
13774,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_33027072_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,33027072,,,,,SE,CH34,0.003793855475653301,35.973388671875
13775,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_33123072_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,33123072,,,,,ME,CH12,0.0007811183944905919,22.96584892272949
13776,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_33123072_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,33123072,,,,,SE,CH34,0.004483208659331216,36.45299911499023
13777,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_33219072_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,33219072,,,,,ME,CH12,0.0007490002670234903,23.50943183898926
13778,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_33219072_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,33219072,,,,,SE,CH34,0.004219923395703296,36.76950073242188
13779,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_33315072_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,33315072,,,,,ME,CH12,0.0007127488630349929,23.39304161071777
13780,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_33315072_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,33315072,,,,,SE,CH34,0.00398919424477069,37.25650405883789
13781,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_339368_M_D_CL_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,339368,M,D,C,L,ME,CH12,7.721113510402693,38.45019149780273
13782,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_339368_M_D_CL_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,339368,M,D,C,L,SE,CH34,12.76585461483563,55.02094650268555
13783,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_34413312_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,34413312,,,,,ME,CH12,0.02286452405695773,29.51447486877441
13784,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_34413312_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,34413312,,,,,SE,CH34,0.04920919492100791,41.6755485534668
13785,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_34509312_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,34509312,,,,,ME,CH12,0.001238384106698744,30.59351348876953
13786,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_34509312_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,34509312,,,,,SE,CH34,0.00486291448298586,40.24829864501953
13787,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_345800_M_D_TR_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,345800,M,D,T,R,ME,CH12,6.803249485208632,38.27781295776367
13788,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_345800_M_D_TR_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,345800,M,D,T,R,SE,CH34,11.4582758507167,54.17985534667969
13789,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_34605312_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,34605312,,,,,ME,CH12,0.0008159960073394674,25.82893753051758
13790,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_34605312_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,34605312,,,,,SE,CH34,0.003748325759998674,38.04293060302734
13791,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_34701312_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,34701312,,,,,ME,CH12,0.0006890295492323886,23.36010932922363
13792,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_34701312_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,34701312,,,,,SE,CH34,0.003731148599560528,36.9240608215332
13793,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_35595264_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,35595264,,,,,ME,CH12,0.0006640597317748363,22.09771156311035
13794,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_35595264_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,35595264,,,,,SE,CH34,0.003973772402881097,36.84483337402344
13795,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_35691264_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,35691264,,,,,ME,CH12,0.0006823992272664885,22.37001037597656
13796,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_35691264_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,35691264,,,,,SE,CH34,0.003673873820057451,35.69041442871094
13797,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_35787264_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,35787264,,,,,ME,CH12,0.0007139611051170322,22.52025985717773
13798,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_35787264_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,35787264,,,,,SE,CH34,0.005591928862005175,39.55618667602539
13799,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_358400_M_D_CR_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,358400,M,D,C,R,ME,CH12,6.201486176367443,37.17147445678711
13800,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_358400_M_D_CR_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,358400,M,D,C,R,SE,CH34,11.16253766250089,53.75316619873047
13801,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_35883264_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,35883264,,,,,ME,CH12,0.0008142920171970284,23.93961906433105
13802,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_35883264_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,35883264,,,,,SE,CH34,0.005457171768188867,39.4962272644043
13803,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_35979264_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,35979264,,,,,ME,CH12,0.001063908815505489,26.67655944824219
13804,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_35979264_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,35979264,,,,,SE,CH34,0.00696290569501078,41.82255554199219
13805,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_36075264_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,36075264,,,,,ME,CH12,0.001037064090361149,27.15215110778809
13806,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_36075264_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,36075264,,,,,SE,CH34,0.005345632169337183,39.98796463012695
13807,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_360800_M_D_CR_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,360800,M,D,C,R,ME,CH12,7.006359761771273,38.8875732421875
13808,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_360800_M_D_CR_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,360800,M,D,C,R,SE,CH34,10.96769182658028,54.0568962097168
13809,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_365384_M_D_CR_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,365384,M,D,C,R,ME,CH12,6.096494267270191,37.51223373413086
13810,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_365384_M_D_CR_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,365384,M,D,C,R,SE,CH34,11.19356041485949,54.42349624633789
13811,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_36634368_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,36634368,,,,,ME,CH12,0.0007387278000883933,25.02609062194824
13812,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_36634368_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,36634368,,,,,SE,CH34,0.003204762198991581,35.84963989257812
13813,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_36730368_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,36730368,,,,,ME,CH12,0.0006238442289869073,23.09313774108887
13814,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_36730368_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,36730368,,,,,SE,CH34,0.002771108611643557,34.09249496459961
13815,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_36826368_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,36826368,,,,,ME,CH12,0.0005349675424558446,21.0912971496582
13816,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_36826368_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,36826368,,,,,SE,CH34,0.00275274543831857,33.78842926025391
13817,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_368312_M_D_CL_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,368312,M,D,C,L,ME,CH12,9.05840191208339,40.04418563842773
13818,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_368312_M_D_CL_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,368312,M,D,C,L,SE,CH34,13.4028701254212,56.25661849975586
13819,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_36922368_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,36922368,,,,,ME,CH12,0.0006775460879343193,23.93385887145996
13820,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_36922368_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,36922368,,,,,SE,CH34,0.002898784191421127,34.63279342651367
13821,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_37018368_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,37018368,,,,,ME,CH12,0.0007036473905074244,25.85755920410156
13822,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_37018368_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,37018368,,,,,SE,CH34,0.002558438389587174,35.45437622070312
13823,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_37114368_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,37114368,,,,,ME,CH12,0.000633831252393377,24.56545257568359
13824,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_37114368_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,37114368,,,,,SE,CH34,0.002649786705289011,36.24469375610352
13825,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_371744_M_D_TL_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,371744,M,D,T,L,ME,CH12,11.43144262581227,42.52294540405273
13826,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_371744_M_D_TL_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,371744,M,D,T,L,SE,CH34,16.96144882031998,59.59436416625977
13827,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_37210368_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,37210368,,,,,ME,CH12,0.0006575192582611904,24.45747184753418
13828,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_37210368_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,37210368,,,,,SE,CH34,0.003148178588990436,36.55823516845703
13829,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_37400_M_D_CL_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,37400,M,D,C,L,ME,CH12,7.453165283563261,38.56045913696289
13830,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_37400_M_D_CL_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,37400,M,D,C,L,SE,CH34,12.24590892745747,53.87451171875
13831,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_377168_M_D_CR_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,377168,M,D,C,R,ME,CH12,8.788670656823307,40.58095169067383
13832,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_377168_M_D_CR_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,377168,M,D,C,R,SE,CH34,12.9651995823209,56.32953262329102
13833,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_37742592_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,37742592,,,,,ME,CH12,0.001106034401342939,26.8676643371582
13834,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_37742592_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,37742592,,,,,SE,CH34,0.008135330033499916,41.61546325683594
13835,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_37838592_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,37838592,,,,,ME,CH12,0.0008806799246218419,25.63666725158691
13836,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_37838592_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,37838592,,,,,SE,CH34,0.00461338035816093,38.47408294677734
13837,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_384632_M_D_CL_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,384632,M,D,C,L,ME,CH12,7.363462245729507,38.73008728027344
13838,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_384632_M_D_CL_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,384632,M,D,C,L,SE,CH34,12.0948183596804,54.80152130126953
13839,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_387080_M_D_CL_ME_CH12,False,2019-11-19-08-30,Langewiesener-Strasse,50,387080,M,D,C,L,ME,CH12,10.57850143466368,42.24270629882812
13840,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_387080_M_D_CL_SE_CH34,False,2019-11-19-08-30,Langewiesener-Strasse,50,387080,M,D,C,L,SE,CH34,14.52093891036818,56.82148361206055
13841,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_38869248_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,38869248,,,,,ME,CH12,0.02918015913728977,26.66079902648926
13842,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_38869248_SE_CH34-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,38869248,,,,,SE,CH34,0.05605640508432719,40.74745941162109
13843,2019-11-19-08-30_Langewiesener-Strasse_50Kmh_38965248_ME_CH12-BG,True,2019-11-19-08-30,Langewiesener-Strasse,50,38965248,,,,,ME,CH12,0.004568196138393157,25.75769996643066
