file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel,decibel
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1384088_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1384088,A,D,C,L,SE,CH34,17.63014200079788
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1402736_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1402736,A,D,C,L,ME,CH12,7.721713733041068
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1402736_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1402736,A,D,C,L,SE,CH34,13.88252709372899
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1407968_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1407968,A,D,C,R,ME,CH12,9.284008069639185
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1407968_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1407968,A,D,C,R,SE,CH34,15.24563759363748
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1430120_A_D_TL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1430120,A,D,T,L,ME,CH12,11.1956815912002
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1430120_A_D_TL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1430120,A,D,T,L,SE,CH34,16.6917616875951
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_143042_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,143042,A,D,C,R,ME,CH12,9.13253306704775
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_143042_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,143042,A,D,C,R,SE,CH34,15.36092281701872
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1431704_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1431704,A,D,C,L,ME,CH12,9.573676201161804
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1431704_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1431704,A,D,C,L,SE,CH34,15.67898952345135
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1445960_A_D_BL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1445960,A,D,B,L,ME,CH12,11.25613569880366
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1445960_A_D_BL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1445960,A,D,B,L,SE,CH34,17.68764151078689
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1449104_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1449104,A,D,C,L,ME,CH12,8.80710345714553
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1449104_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1449104,A,D,C,L,SE,CH34,15.22599713213476
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_144919_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,144919,A,D,C,R,ME,CH12,11.64153234276515
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_144919_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,144919,A,D,C,R,SE,CH34,17.3735214444524
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1454696_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1454696,A,D,C,L,ME,CH12,8.41938519511012
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1454696_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1454696,A,D,C,L,SE,CH34,13.97457233892368
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1472072_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1472072,A,D,C,L,ME,CH12,10.10469186364052
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1472072_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1472072,A,D,C,L,SE,CH34,16.24879101176153
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_14785536_ME_CH12-BG,True,2019-11-19-16-30,Langewiesener-Strasse,50,14785536,,,,,ME,CH12,0.001055774271521488
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_14785536_SE_CH34-BG,True,2019-11-19-16-30,Langewiesener-Strasse,50,14785536,,,,,SE,CH34,0.005308588656223649
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1485416_A_D_TL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1485416,A,D,T,L,ME,CH12,9.52727791113645
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1485416_A_D_TL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1485416,A,D,T,L,SE,CH34,16.3014407531036
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_14881536_ME_CH12-BG,True,2019-11-19-16-30,Langewiesener-Strasse,50,14881536,,,,,ME,CH12,0.001018628974944403
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_14881536_SE_CH34-BG,True,2019-11-19-16-30,Langewiesener-Strasse,50,14881536,,,,,SE,CH34,0.004802644583811261
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1499576_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1499576,A,D,C,R,ME,CH12,6.70524412947848
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1499576_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1499576,A,D,C,R,SE,CH34,13.29521149174591
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1504784_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1504784,A,D,C,L,ME,CH12,15.72216809697134
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1504784_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1504784,A,D,C,L,SE,CH34,17.34694050447675
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1507328_A_D_TL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1507328,A,D,T,L,ME,CH12,10.43590694434694
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1507328_A_D_TL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1507328,A,D,T,L,SE,CH34,13.99555640700434
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1508816_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1508816,A,D,C,L,ME,CH12,10.7649503742475
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1508816_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1508816,A,D,C,L,SE,CH34,15.49918665927327
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1510400_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1510400,A,D,C,L,ME,CH12,10.22483308061335
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1510400_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1510400,A,D,C,L,SE,CH34,14.28302596236336
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1523672_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1523672,A,D,C,L,ME,CH12,10.04358134029146
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1523672_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1523672,A,D,C,L,SE,CH34,15.31564410120592
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1525496_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1525496,A,D,C,L,ME,CH12,8.323418486234566
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1525496_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1525496,A,D,C,L,SE,CH34,13.24365415523396
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1529552_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1529552,A,D,C,L,ME,CH12,8.365253552342516
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1529552_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1529552,A,D,C,L,SE,CH34,14.80211020602506
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1533968_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1533968,A,D,C,L,ME,CH12,6.996383949486386
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1533968_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1533968,A,D,C,L,SE,CH34,13.13073856277386
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1536776_A_D_TL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1536776,A,D,T,L,ME,CH12,8.366213829322472
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1536776_A_D_TL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1536776,A,D,T,L,SE,CH34,14.64473378325235
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1540640_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1540640,A,D,C,R,ME,CH12,10.27366395661979
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1540640_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1540640,A,D,C,R,SE,CH34,15.95939378407394
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1542032_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1542032,A,D,C,R,ME,CH12,7.547016633514115
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1542032_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1542032,A,D,C,R,SE,CH34,13.39634540870858
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1544648_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1544648,A,D,C,R,ME,CH12,7.841613285574677
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1544648_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1544648,A,D,C,R,SE,CH34,14.08283892841412
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1546424_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1546424,A,D,C,R,ME,CH12,5.649105737575092
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1546424_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1546424,A,D,C,R,SE,CH34,11.2760193992257
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1552304_A_D_TR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1552304,A,D,T,R,ME,CH12,10.60164285724627
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1552304_A_D_TR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1552304,A,D,T,R,SE,CH34,15.80063305248962
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1559048_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1559048,A,D,C,R,ME,CH12,7.001987795116841
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1559048_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1559048,A,D,C,R,SE,CH34,13.16780858392884
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1565024_A_D_TL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1565024,A,D,T,L,ME,CH12,13.55148662234573
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1565024_A_D_TL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1565024,A,D,T,L,SE,CH34,19.95135750559825
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1568960_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1568960,A,D,C,R,ME,CH12,7.342830011347518
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1568960_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1568960,A,D,C,R,SE,CH34,13.99329217380969
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1571528_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1571528,A,D,C,R,ME,CH12,6.869737756448799
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1571528_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1571528,A,D,C,R,SE,CH34,12.73013303031684
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1575488_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1575488,A,D,C,R,ME,CH12,7.822408620040098
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1575488_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1575488,A,D,C,R,SE,CH34,13.95118299426263
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1583720_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1583720,A,D,C,R,ME,CH12,7.159610723012668
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1583720_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1583720,A,D,C,R,SE,CH34,13.21530708168344
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1592480_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1592480,A,D,C,L,ME,CH12,10.77248284184633
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1592480_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1592480,A,D,C,L,SE,CH34,16.74402854895032
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1595840_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1595840,A,D,C,L,ME,CH12,8.582894429822655
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1595840_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1595840,A,D,C,L,SE,CH34,14.96082173690459
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1599464_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1599464,A,D,C,R,ME,CH12,5.714786002625568
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1599464_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1599464,A,D,C,R,SE,CH34,12.10947417326705
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1601336_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1601336,A,D,C,R,ME,CH12,8.168360570614722
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1601336_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1601336,A,D,C,R,SE,CH34,14.83270257883221
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1604768_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1604768,A,D,C,R,ME,CH12,4.750156589170237
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1604768_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1604768,A,D,C,R,SE,CH34,10.59699917919881
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1610600_A_D_TL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1610600,A,D,T,L,ME,CH12,11.63022014553272
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1610600_A_D_TL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1610600,A,D,T,L,SE,CH34,17.89119099908127
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1624688_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1624688,A,D,C,R,ME,CH12,7.009098805910269
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1624688_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1624688,A,D,C,R,SE,CH34,13.66596723848829
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1626440_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1626440,A,D,C,R,ME,CH12,6.605424236252922
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1626440_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1626440,A,D,C,R,SE,CH34,12.60360641417342
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1628936_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1628936,A,D,C,R,ME,CH12,6.82707655445041
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1628936_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1628936,A,D,C,R,SE,CH34,11.32292804419332
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1632008_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1632008,A,D,C,R,ME,CH12,6.71489149378743
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1632008_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1632008,A,D,C,R,SE,CH34,12.67429171217455
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1646288_A_D_TL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1646288,A,D,T,L,ME,CH12,10.43455294249659
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1646288_A_D_TL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1646288,A,D,T,L,SE,CH34,15.99330346950788
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1647992_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1647992,A,D,C,L,ME,CH12,12.07916727303164
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1647992_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1647992,A,D,C,L,SE,CH34,17.21568015541178
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_165528_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,165528,A,D,C,L,ME,CH12,14.75886842594008
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_165528_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,165528,A,D,C,L,SE,CH34,20.47239675416085
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1655696_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1655696,A,D,C,L,ME,CH12,11.47628004086892
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1655696_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1655696,A,D,C,L,SE,CH34,14.71386851371004
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1657400_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1657400,A,D,C,L,ME,CH12,10.50643001433468
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1657400_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1657400,A,D,C,L,SE,CH34,15.37484019388771
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1659776_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1659776,A,D,C,L,ME,CH12,6.577506455618089
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1659776_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1659776,A,D,C,L,SE,CH34,10.10682818300379
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1673624_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1673624,A,D,C,R,ME,CH12,5.519018259741596
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1673624_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1673624,A,D,C,R,SE,CH34,12.03661373888975
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1675400_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1675400,A,D,C,R,ME,CH12,7.986287248452363
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1675400_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1675400,A,D,C,R,SE,CH34,11.66993072542565
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1685408_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1685408,A,D,C,R,ME,CH12,9.742829857887969
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1685408_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1685408,A,D,C,R,SE,CH34,16.38430223995917
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1692440_A_D_TL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1692440,A,D,T,L,ME,CH12,8.706841394033908
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1692440_A_D_TL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1692440,A,D,T,L,SE,CH34,15.04600613391626
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1697744_A_D_TR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1697744,A,D,T,R,ME,CH12,11.69668769295415
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1697744_A_D_TR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1697744,A,D,T,R,SE,CH34,15.65381726317896
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1699640_A_D_TR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1699640,A,D,T,R,ME,CH12,8.046049139897045
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1699640_A_D_TR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1699640,A,D,T,R,SE,CH34,13.83918210979287
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1707416_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1707416,A,D,C,R,ME,CH12,8.00884599555033
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1707416_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1707416,A,D,C,R,SE,CH34,14.27569734776986
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1716944_A_D_TL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1716944,A,D,T,L,ME,CH12,7.837885941939867
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1716944_A_D_TL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1716944,A,D,T,L,SE,CH34,14.48959781676908
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1737440_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1737440,A,D,C,R,ME,CH12,9.390244836662085
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1737440_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1737440,A,D,C,R,SE,CH34,15.57024153737268
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_175341_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,175341,A,D,C,L,ME,CH12,12.85266063846891
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_175341_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,175341,A,D,C,L,SE,CH34,16.52600493019278
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1757840_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1757840,A,D,C,R,ME,CH12,5.720518324150655
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1757840_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1757840,A,D,C,R,SE,CH34,12.43971032145472
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1759616_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1759616,A,D,C,R,ME,CH12,7.36642565640433
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1759616_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1759616,A,D,C,R,SE,CH34,13.89464596617009
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1768160_A_D_TL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1768160,A,D,T,L,ME,CH12,12.07586470149691
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1768160_A_D_TL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1768160,A,D,T,L,SE,CH34,16.74947553269241
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1769720_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1769720,A,D,C,L,ME,CH12,11.81398736186542
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1769720_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1769720,A,D,C,L,SE,CH34,17.74963839324496
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1775024_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1775024,A,D,C,R,ME,CH12,11.2907108667995
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1775024_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1775024,A,D,C,R,SE,CH34,17.39701928172261
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1776008_A_D_CL_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1776008,A,D,C,L,ME,CH12,10.91754236284554
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1776008_A_D_CL_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1776008,A,D,C,L,SE,CH34,16.38448375023962
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_17766912_ME_CH12-BG,True,2019-11-19-16-30,Langewiesener-Strasse,50,17766912,,,,,ME,CH12,0.001390274239244783
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_17766912_SE_CH34-BG,True,2019-11-19-16-30,Langewiesener-Strasse,50,17766912,,,,,SE,CH34,0.006853072051971633
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1779920_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1779920,A,D,C,R,ME,CH12,8.492209863189228
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1779920_A_D_CR_SE_CH34,False,2019-11-19-16-30,Langewiesener-Strasse,50,1779920,A,D,C,R,SE,CH34,13.90700570542763
2019-11-19-16-30_Langewiesener-Strasse_50Kmh_1783568_A_D_CR_ME_CH12,False,2019-11-19-16-30,Langewiesener-Strasse,50,1783568,A,D,C,R,ME,CH12,11.66437844306174
