,file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel
14283,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1003032_A_D_TL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1003032,A,D,T,L,ME,CH12
14284,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1003032_A_D_TL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1003032,A,D,T,L,SE,CH34
14285,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_100357119_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,100357119,None,None,None,None,ME,CH12
14286,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_100357119_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,100357119,None,None,None,None,SE,CH34
14287,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_100453119_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,100453119,None,None,None,None,ME,CH12
14288,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_100453119_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,100453119,None,None,None,None,SE,CH34
14289,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_100549119_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,100549119,None,None,None,None,ME,CH12
14290,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_100549119_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,100549119,None,None,None,None,SE,CH34
14291,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_100645119_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,100645119,None,None,None,None,ME,CH12
14292,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_100645119_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,100645119,None,None,None,None,SE,CH34
14293,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_100741119_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,100741119,None,None,None,None,ME,CH12
14294,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_100741119_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,100741119,None,None,None,None,SE,CH34
14295,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1009480_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1009480,A,D,C,L,ME,CH12
14296,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1009480_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1009480,A,D,C,L,SE,CH34
14297,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1012552_A_D_CR_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1012552,A,D,C,R,ME,CH12
14298,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1012552_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1012552,A,D,C,R,SE,CH34
14299,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_101422080_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,101422080,None,None,None,None,ME,CH12
14300,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_101422080_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,101422080,None,None,None,None,SE,CH34
14301,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1015016_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1015016,A,D,C,L,ME,CH12
14302,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1015016_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1015016,A,D,C,L,SE,CH34
14303,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_101518080_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,101518080,None,None,None,None,ME,CH12
14304,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_101518080_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,101518080,None,None,None,None,SE,CH34
14305,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1020248_A_D_CR_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1020248,A,D,C,R,ME,CH12
14306,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1020248_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1020248,A,D,C,R,SE,CH34
14307,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1022200_A_D_CR_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1022200,A,D,C,R,ME,CH12
14308,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1022200_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1022200,A,D,C,R,SE,CH34
14309,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_102295040_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,102295040,None,None,None,None,ME,CH12
14310,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_102295040_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,102295040,None,None,None,None,SE,CH34
14311,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_102391040_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,102391040,None,None,None,None,ME,CH12
14312,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_102391040_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,102391040,None,None,None,None,SE,CH34
14313,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1026968_A_D_CR_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1026968,A,D,C,R,ME,CH12
14314,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1026968_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1026968,A,D,C,R,SE,CH34
14315,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_102887679_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,102887679,None,None,None,None,ME,CH12
14316,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_102887679_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,102887679,None,None,None,None,SE,CH34
14317,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_102983679_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,102983679,None,None,None,None,ME,CH12
14318,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_102983679_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,102983679,None,None,None,None,SE,CH34
14319,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_103079679_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,103079679,None,None,None,None,ME,CH12
14320,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_103079679_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,103079679,None,None,None,None,SE,CH34
14321,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_103175679_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,103175679,None,None,None,None,ME,CH12
14322,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_103175679_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,103175679,None,None,None,None,SE,CH34
14323,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_103271679_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,103271679,None,None,None,None,ME,CH12
14324,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_103271679_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,103271679,None,None,None,None,SE,CH34
14325,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_103367679_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,103367679,None,None,None,None,ME,CH12
14326,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_103367679_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,103367679,None,None,None,None,SE,CH34
14327,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_103463679_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,103463679,None,None,None,None,ME,CH12
14328,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_103463679_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,103463679,None,None,None,None,SE,CH34
14329,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_103559679_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,103559679,None,None,None,None,ME,CH12
14330,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_103559679_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,103559679,None,None,None,None,SE,CH34
14331,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_105400_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,105400,A,D,C,L,ME,CH12
14332,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_105400_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,105400,A,D,C,L,SE,CH34
14333,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1061736_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1061736,A,D,C,L,ME,CH12
14334,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1061736_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1061736,A,D,C,L,SE,CH34
14335,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_106284800_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,106284800,None,None,None,None,ME,CH12
14336,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_106284800_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,106284800,None,None,None,None,SE,CH34
14337,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1064296_A_D_CR_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1064296,A,D,C,R,ME,CH12
14338,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1064296_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1064296,A,D,C,R,SE,CH34
14339,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1065688_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1065688,A,D,C,L,ME,CH12
14340,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1065688_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1065688,A,D,C,L,SE,CH34
14341,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1078263_A_D_TR_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1078263,A,D,T,R,ME,CH12
14342,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1078263_A_D_TR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1078263,A,D,T,R,SE,CH34
14343,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1084088_A_D_TL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1084088,A,D,T,L,ME,CH12
14344,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1084088_A_D_TL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1084088,A,D,T,L,SE,CH34
14345,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1089112_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1089112,A,D,C,L,ME,CH12
14346,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1089112_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1089112,A,D,C,L,SE,CH34
14347,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_109338_A_D_TL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,109338,A,D,T,L,ME,CH12
14348,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_109338_A_D_TL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,109338,A,D,T,L,SE,CH34
14349,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1098071_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1098071,A,D,C,L,ME,CH12
14350,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1098071_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1098071,A,D,C,L,SE,CH34
14351,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1099864_A_D_CR_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1099864,A,D,C,R,ME,CH12
14352,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1099864_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1099864,A,D,C,R,SE,CH34
14353,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1104632_A_D_CR_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1104632,A,D,C,R,ME,CH12
14354,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1104632_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1104632,A,D,C,R,SE,CH34
14355,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_110850_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,110850,A,D,C,L,ME,CH12
14356,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_110850_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,110850,A,D,C,L,SE,CH34
14357,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1109160_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1109160,A,D,C,L,ME,CH12
14358,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1109160_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1109160,A,D,C,L,SE,CH34
14359,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1110344_A_D_CR_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1110344,A,D,C,R,ME,CH12
14360,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1110344_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1110344,A,D,C,R,SE,CH34
14361,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_111634944_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,111634944,None,None,None,None,ME,CH12
14362,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_111634944_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,111634944,None,None,None,None,SE,CH34
14363,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_112164351_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,112164351,None,None,None,None,ME,CH12
14364,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_112164351_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,112164351,None,None,None,None,SE,CH34
14365,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_112260351_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,112260351,None,None,None,None,ME,CH12
14366,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_112260351_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,112260351,None,None,None,None,SE,CH34
14367,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_112356351_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,112356351,None,None,None,None,ME,CH12
14368,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_112356351_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,112356351,None,None,None,None,SE,CH34
14369,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1127400_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1127400,A,D,C,L,ME,CH12
14370,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1127400_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1127400,A,D,C,L,SE,CH34
14371,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1129976_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1129976,A,D,C,L,ME,CH12
14372,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1129976_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1129976,A,D,C,L,SE,CH34
14373,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1131032_A_D_CR_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1131032,A,D,C,R,ME,CH12
14374,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1131032_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1131032,A,D,C,R,SE,CH34
14375,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1133272_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1133272,A,D,C,L,ME,CH12
14376,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1133272_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1133272,A,D,C,L,SE,CH34
14377,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1135160_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1135160,A,D,C,L,ME,CH12
14378,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1135160_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1135160,A,D,C,L,SE,CH34
14379,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1136136_A_D_CR_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1136136,A,D,C,R,ME,CH12
14380,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1136136_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1136136,A,D,C,R,SE,CH34
14381,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1139768_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1139768,A,D,C,L,ME,CH12
14382,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1139768_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1139768,A,D,C,L,SE,CH34
14383,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11417088_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,11417088,None,None,None,None,ME,CH12
14384,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11417088_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,11417088,None,None,None,None,SE,CH34
14385,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_114265599_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,114265599,None,None,None,None,ME,CH12
14386,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_114265599_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,114265599,None,None,None,None,SE,CH34
14387,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_114361599_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,114361599,None,None,None,None,ME,CH12
14388,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_114361599_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,114361599,None,None,None,None,SE,CH34
14389,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1143640_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1143640,A,D,C,L,ME,CH12
14390,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1143640_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1143640,A,D,C,L,SE,CH34
14391,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_114457599_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,114457599,None,None,None,None,ME,CH12
14392,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_114457599_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,114457599,None,None,None,None,SE,CH34
14393,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1146263_A_D_CR_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1146263,A,D,C,R,ME,CH12
14394,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1146263_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1146263,A,D,C,R,SE,CH34
14395,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11513088_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,11513088,None,None,None,None,ME,CH12
14396,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11513088_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,11513088,None,None,None,None,SE,CH34
14397,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1155320_A_D_CR_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1155320,A,D,C,R,ME,CH12
14398,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1155320_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1155320,A,D,C,R,SE,CH34
14399,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_115759616_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,115759616,None,None,None,None,ME,CH12
14400,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_115759616_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,115759616,None,None,None,None,SE,CH34
14401,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_115855616_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,115855616,None,None,None,None,ME,CH12
14402,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_115855616_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,115855616,None,None,None,None,SE,CH34
14403,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_115951616_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,115951616,None,None,None,None,ME,CH12
14404,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_115951616_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,115951616,None,None,None,None,SE,CH34
14405,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_116047616_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,116047616,None,None,None,None,ME,CH12
14406,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_116047616_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,116047616,None,None,None,None,SE,CH34
14407,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11609088_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,11609088,None,None,None,None,ME,CH12
14408,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11609088_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,11609088,None,None,None,None,SE,CH34
14409,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_116143616_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,116143616,None,None,None,None,ME,CH12
14410,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_116143616_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,116143616,None,None,None,None,SE,CH34
14411,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11705088_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,11705088,None,None,None,None,ME,CH12
14412,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11705088_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,11705088,None,None,None,None,SE,CH34
14413,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11801088_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,11801088,None,None,None,None,ME,CH12
14414,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11801088_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,11801088,None,None,None,None,SE,CH34
14415,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1181912_A_D_CR_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1181912,A,D,C,R,ME,CH12
14416,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1181912_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1181912,A,D,C,R,SE,CH34
14417,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1188839_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1188839,A,D,C,L,ME,CH12
14418,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1188839_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1188839,A,D,C,L,SE,CH34
14419,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11897088_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,11897088,None,None,None,None,ME,CH12
14420,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11897088_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,11897088,None,None,None,None,SE,CH34
14421,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_118999551_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,118999551,None,None,None,None,ME,CH12
14422,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_118999551_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,118999551,None,None,None,None,SE,CH34
14423,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_119095551_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,119095551,None,None,None,None,ME,CH12
14424,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_119095551_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,119095551,None,None,None,None,SE,CH34
14425,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11936_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,11936,A,D,C,L,ME,CH12
14426,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11936_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,11936,A,D,C,L,SE,CH34
14427,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1197416_A_D_CL_ME_CH12,False,2019-11-19-15-25,Langewiesener-Strasse,50,1197416,A,D,C,L,ME,CH12
14428,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1197416_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1197416,A,D,C,L,SE,CH34
14429,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11993088_ME_CH12-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,11993088,None,None,None,None,ME,CH12
14430,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_11993088_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,11993088,None,None,None,None,SE,CH34
